Beaumont 2007 Basic;0;1.01;128;0.05;10000;5;1.013001300130013;120.01051068305969
Beaumont 2007 Basic;0;1.12;128;0.05;10000;5;1.1209120912091208;88.98849177360535
Beaumont 2007 Basic;0;1.23;128;0.05;10000;5;1.2315531553155314;76.30826234817505
Beaumont 2007 Basic;0;1.34;128;0.05;10000;5;1.335043504350435;70.95148396492004
Beaumont 2007 Basic;0;1.45;128;0.05;10000;5;1.446074607460746;67.5412495136261
Beaumont 2007 Basic;0;1.56;128;0.05;10000;5;1.5604860486048604;65.57093405723572
Beaumont 2007 Basic;0;1.67;128;0.05;10000;5;1.6724272427242721;64.15228581428528
Beaumont 2007 Basic;0;1.78;128;0.05;10000;5;1.7816381638163814;63.32088613510132
Beaumont 2007 Basic;0;1.8900000000000001;128;0.05;10000;5;1.8957895789578956;62.52542519569397
Beaumont 2007 Basic;0;2.0;128;0.05;10000;5;2.012021202120212;62.157304525375366
Beaumont 2007 Basic;0;1.01;128;0.1;10000;5;1.0114411441144115;62.0072979927063
Beaumont 2007 Basic;0;1.12;128;0.1;10000;5;1.1207820782078208;49.66391611099243
Beaumont 2007 Basic;0;1.23;128;0.1;10000;5;1.2333733373337332;43.45367240905762
Beaumont 2007 Basic;0;1.34;128;0.1;10000;5;1.3346534653465345;40.86357617378235
Beaumont 2007 Basic;0;1.45;128;0.1;10000;5;1.445034503450345;39.071630001068115
Beaumont 2007 Basic;0;1.56;128;0.1;10000;5;1.5630863086308628;38.19681191444397
Beaumont 2007 Basic;0;1.67;128;0.1;10000;5;1.6708670867086708;37.490652322769165
Beaumont 2007 Basic;0;1.78;128;0.1;10000;5;1.781248124812481;36.93900179862976
Beaumont 2007 Basic;0;1.8900000000000001;128;0.1;10000;5;1.8946194619461945;36.53829574584961
Beaumont 2007 Basic;0;2.0;128;0.1;10000;5;2.005130513051305;36.321664571762085
Beaumont 2007 Basic;0;1.01;256;0.05;10000;5;1.0127412741274127;250.27750992774963
Beaumont 2007 Basic;0;1.12;256;0.05;10000;5;1.1201320132013202;194.29529929161072
Beaumont 2007 Basic;0;1.23;256;0.05;10000;5;1.2307730773077308;169.45008373260498
Beaumont 2007 Basic;0;1.34;256;0.05;10000;5;1.336213621362136;158.17568802833557
Beaumont 2007 Basic;0;1.45;256;0.05;10000;5;1.4455545554555456;152.23192596435547
Beaumont 2007 Basic;0;1.56;256;0.05;10000;5;1.5598359835983597;148.11547183990479
Beaumont 2007 Basic;0;1.67;256;0.05;10000;5;1.67021702170217;145.97831630706787
Beaumont 2007 Basic;0;1.78;256;0.05;10000;5;1.7807280728072805;143.59961128234863
Beaumont 2007 Basic;0;1.8900000000000001;256;0.05;10000;5;1.8916291629162916;142.95737767219543
Beaumont 2007 Basic;0;2.0;256;0.05;10000;5;2.0086408640864084;140.97755026817322
Beaumont 2007 Basic;0;1.01;256;0.1;10000;5;1.0122212221222122;141.0693235397339
Beaumont 2007 Basic;0;1.12;256;0.1;10000;5;1.121042104210421;115.31709480285645
Beaumont 2007 Basic;0;1.23;256;0.1;10000;5;1.2312931293129312;104.05497479438782
Beaumont 2007 Basic;0;1.34;256;0.1;10000;5;1.336213621362136;98.30120635032654
Beaumont 2007 Basic;0;1.45;256;0.1;10000;5;1.4467246724672467;94.69922661781311
Beaumont 2007 Basic;0;1.56;256;0.1;10000;5;1.5574957495749575;93.26378631591797
Beaumont 2007 Basic;0;1.67;256;0.1;10000;5;1.67008700870087;91.51815724372864
Beaumont 2007 Basic;0;1.78;256;0.1;10000;5;1.782288228822882;90.77790641784668
Beaumont 2007 Basic;0;1.8900000000000001;256;0.1;10000;5;1.8940994099409938;90.16369032859802
Beaumont 2007 Basic;0;2.0;256;0.1;10000;5;2.0087708770877084;89.65261745452881
Beaumont 2007 Basic;1;1.01;128;0.05;10000;5;1.0109210921092109;119.08763456344604
Beaumont 2007 Basic;1;1.12;128;0.05;10000;5;1.1197419741974197;88.57965636253357
Beaumont 2007 Basic;1;1.23;128;0.05;10000;5;1.2335033503350334;75.91006708145142
Beaumont 2007 Basic;1;1.34;128;0.05;10000;5;1.3415441544154414;70.77729630470276
Beaumont 2007 Basic;1;1.45;128;0.05;10000;5;1.4485448544854485;67.57647252082825
Beaumont 2007 Basic;1;1.56;128;0.05;10000;5;1.558145814581458;65.6924774646759
Beaumont 2007 Basic;1;1.67;128;0.05;10000;5;1.6683968396839681;64.4387559890747
Beaumont 2007 Basic;1;1.78;128;0.05;10000;5;1.7857985798579856;63.40450644493103
Beaumont 2007 Basic;1;1.8900000000000001;128;0.05;10000;5;1.8935793579357934;62.67276906967163
Beaumont 2007 Basic;1;2.0;128;0.05;10000;5;2.0087708770877084;62.017439126968384
Beaumont 2007 Basic;1;1.01;128;0.1;10000;5;1.0106610661066107;62.54179763793945
Beaumont 2007 Basic;1;1.12;128;0.1;10000;5;1.1203920392039204;49.091888427734375
Beaumont 2007 Basic;1;1.23;128;0.1;10000;5;1.2328532853285328;43.54617786407471
Beaumont 2007 Basic;1;1.34;128;0.1;10000;5;1.34011401140114;40.73312520980835
Beaumont 2007 Basic;1;1.45;128;0.1;10000;5;1.450885088508851;39.07617473602295
Beaumont 2007 Basic;1;1.56;128;0.1;10000;5;1.5589258925892588;38.10267519950867
Beaumont 2007 Basic;1;1.67;128;0.1;10000;5;1.6668366836683668;37.382230043411255
Beaumont 2007 Basic;1;1.78;128;0.1;10000;5;1.7861886188618858;36.918851137161255
Beaumont 2007 Basic;1;1.8900000000000001;128;0.1;10000;5;1.8935793579357934;36.664987325668335
