0;1.1;goffard;1;0.1;6;128;1.0993599359935993;11.150133848190308
0;1.1121212121212123;goffard;1;0.1;6;128;1.1015491549154917;10.345880031585693
0;1.1242424242424243;goffard;1;0.1;6;128;1.119062906290629;10.33366322517395
0;1.1363636363636365;goffard;1;0.1;6;128;1.126028602860286;10.743093252182007
0;1.1484848484848487;goffard;1;0.1;6;128;1.143940394039404;10.384146451950073
0;1.1606060606060606;goffard;1;0.1;6;128;1.153095309530953;10.609404802322388
0;1.1727272727272728;goffard;1;0.1;6;128;1.172997299729973;10.433335304260254
0;1.1848484848484848;goffard;1;0.1;6;128;1.1907100710071008;10.28832221031189
0;1.196969696969697;goffard;1;0.1;6;128;1.193894389438944;10.536696434020996
0;1.2090909090909092;goffard;1;0.1;6;128;1.208820882088209;10.038902759552002
0;1.2212121212121212;goffard;1;0.1;6;128;1.2183738373837385;10.36118769645691
0;1.2333333333333334;goffard;1;0.1;6;128;1.2301160116011602;9.940300703048706
0;1.2454545454545456;goffard;1;0.1;6;128;1.2368826882688269;10.043763160705566
0;1.2575757575757576;goffard;1;0.1;6;128;1.2458385838583859;9.936697006225586
0;1.2696969696969698;goffard;1;0.1;6;128;1.2703180318031804;9.82192349433899
0;1.2818181818181817;goffard;1;0.1;6;128;1.2742984298429842;9.870764255523682
0;1.293939393939394;goffard;1;0.1;6;128;1.2938023802380239;9.845069408416748
0;1.3060606060606061;goffard;1;0.1;6;128;1.302957295729573;9.82358169555664
0;1.3181818181818181;goffard;1;0.1;6;128;1.3093259325932594;9.915583372116089
0;1.3303030303030303;goffard;1;0.1;6;128;1.3254465446544654;9.963724136352539
0;1.3424242424242425;goffard;1;0.1;6;128;1.3367906790679067;9.980694770812988
0;1.3545454545454545;goffard;1;0.1;6;128;1.3517171717171717;9.613035440444946
0;1.3666666666666667;goffard;1;0.1;6;128;1.3560956095609562;9.801613807678223
0;1.378787878787879;goffard;1;0.1;6;128;1.374007400740074;9.50258183479309
0;1.3909090909090909;goffard;1;0.1;6;128;1.3807740774077408;9.816306591033936
0;1.403030303030303;goffard;1;0.1;6;128;1.3925162516251626;9.763631105422974
0;1.415151515151515;goffard;1;0.1;6;128;1.4092339233923392;9.843928575515747
0;1.4272727272727272;goffard;1;0.1;6;128;1.4215731573157315;9.875780820846558
0;1.4393939393939394;goffard;1;0.1;6;128;1.4337133713371337;10.487391233444214
0;1.4515151515151514;goffard;1;0.1;6;128;1.4452565256525651;10.197166919708252
0;1.4636363636363636;goffard;1;0.1;6;128;1.4583918391839183;10.653927326202393
0;1.4757575757575756;goffard;1;0.1;6;128;1.4723232323232323;10.817480087280273
0;1.4878787878787878;goffard;1;0.1;6;128;1.4892399239923992;11.163440465927124
0;1.5;goffard;1;0.1;6;128;1.5005840584058405;12.033673763275146
0;1.5121212121212122;goffard;1;0.1;6;128;1.512923292329233;12.418472051620483
0;1.5242424242424242;goffard;1;0.1;6;128;1.5226752675267528;13.62452745437622
0;1.5363636363636364;goffard;1;0.1;6;128;1.5383978397839784;18.14565896987915
0;1.5484848484848484;goffard;1;0.1;6;128;1.5477517751775176;17.541746854782104
0;1.5606060606060606;goffard;1;0.1;6;128;1.5600910091009101;16.75675940513611
0;1.5727272727272728;goffard;1;0.1;6;128;1.571236123612361;18.57512402534485
0;1.5848484848484847;goffard;1;0.1;6;128;1.5877547754775478;25.898998975753784
0;1.596969696969697;goffard;1;0.1;6;128;1.5953175317531754;22.1326105594635
0;1.609090909090909;goffard;1;0.1;6;128;1.6094479447944794;24.87027072906494
0;1.621212121212121;goffard;1;0.1;6;128;1.6249714971497151;24.54700779914856
0;1.6333333333333333;goffard;1;0.1;6;128;1.6343254325432544;26.88344669342041
0;1.6454545454545455;goffard;1;0.1;6;128;1.645072507250725;46.834572553634644
0;1.6575757575757575;goffard;1;0.1;6;128;1.6554215421542153;39.986684799194336
0;1.6696969696969695;goffard;1;0.1;6;128;1.6697509750975097;72.66097593307495
0;1.6818181818181817;goffard;1;0.1;6;128;1.6814931493149314;92.13282537460327
0;1.6939393939393939;goffard;1;0.1;6;128;1.6964196419641964;63.780017137527466
0;1.706060606060606;goffard;1;0.1;6;128;1.7039823982398241;51.11073303222656
0;1.7181818181818183;goffard;1;0.1;6;128;1.7163216321632162;91.83439660072327
0;1.7303030303030302;goffard;1;0.1;6;128;1.7278647864786478;61.826313972473145
0;1.7424242424242422;goffard;1;0.1;6;128;1.7402040204020404;95.76915645599365
0;1.7545454545454544;goffard;1;0.1;6;128;1.7537373737373736;95.43266654014587
0;1.7666666666666666;goffard;1;0.1;6;128;1.7672707270727073;114.04469275474548
0;1.7787878787878788;goffard;1;0.1;6;128;1.7796099609960996;144.53287053108215
0;1.7909090909090908;goffard;1;0.1;6;128;1.7945364536453645;218.2711308002472
0;1.8030303030303028;goffard;1;0.1;6;128;1.8046864686468647;255.29896926879883
0;1.815151515151515;goffard;1;0.1;6;128;1.8154335433543354;332.38904666900635
0;1.8272727272727272;goffard;1;0.1;6;128;1.8325492549254925;341.9717607498169
0;1.8393939393939394;goffard;1;0.1;6;128;1.8417041704170418;477.98297357559204
0;1.8515151515151513;goffard;1;0.1;6;128;1.8538443844384438;451.7156171798706
0;1.8636363636363635;goffard;1;0.1;6;128;1.866979697969797;808.9701445102692
0;1.8757575757575755;goffard;1;0.1;6;128;1.8797169716971696;383.05835914611816
0;1.8878787878787877;goffard;1;0.1;6;128;1.8884738473847384;428.7176179885864
0;1.9;goffard;1;0.1;6;128;1.9053905390539054;1540.4868395328522
0;1.912121212121212;goffard;1;0.1;6;128;1.918127812781278;1759.9894511699677
0;1.924242424242424;goffard;1;0.1;6;128;1.9250935093509352;664.2159860134125
0;1.936363636363636;goffard;1;0.1;6;128;1.9376317631763176;468.0940668582916
0;1.9484848484848483;goffard;1;0.1;6;128;1.950966096609661;824.5663485527039
0;1.9606060606060605;goffard;1;0.1;6;128;1.9625092509250925;471.4029748439789
