Beaumont 2007 Basic;1;1.6;256;0.4;10000;10;1.5980621062106208;405.04596400260925
Beaumont 2007 Basic;1;1.6099999999999999;256;0.4;10000;10;1.605855085508551;679.0809512138367
Beaumont 2007 Basic;1;1.62;256;0.4;10000;10;1.614946894689469;473.9888172149658
Beaumont 2007 Basic;1;1.63;256;0.4;10000;10;1.6265364536453646;644.6276273727417
Beaumont 2007 Basic;1;1.6400000000000001;256;0.4;10000;10;1.6397245724572458;506.14979553222656
Beaumont 2007 Basic;1;1.65;256;0.4;10000;10;1.6507146714671466;518.0261895656586
Beaumont 2007 Basic;1;1.6600000000000001;256;0.4;10000;10;1.6603060306030604;485.01515316963196
Beaumont 2007 Basic;1;1.67;256;0.4;10000;10;1.6726948694869486;563.1301350593567
Beaumont 2007 Basic;1;1.6800000000000002;256;0.4;10000;10;1.680088208820882;489.28207063674927
Beaumont 2007 Basic;1;1.69;256;0.4;10000;10;1.6874815481548153;475.78765845298767
Beaumont 2007 Basic;1;1.7000000000000002;256;0.4;10000;10;1.7014689468946895;532.9469907283783
Beaumont 2007 Basic;1;1.71;256;0.4;10000;10;1.709062106210621;598.4468507766724
Beaumont 2007 Basic;1;1.72;256;0.4;10000;10;1.7204518451845183;556.3323361873627
Beaumont 2007 Basic;1;1.73;256;0.4;10000;10;1.7325409540954095;545.5233135223389
Beaumont 2007 Basic;1;1.74;256;0.4;10000;10;1.7448298829882987;563.3558707237244
Beaumont 2007 Basic;1;1.75;256;0.4;10000;10;1.7546210621062106;417.3571481704712
Beaumont 2007 Basic;1;1.76;256;0.4;10000;10;1.761914491449145;655.4180362224579
Beaumont 2007 Basic;1;1.77;256;0.4;10000;10;1.773004500450045;672.245673418045
Beaumont 2007 Basic;1;1.78;256;0.4;10000;10;1.7828955895589558;490.51671147346497
Beaumont 2007 Basic;1;1.79;256;0.4;10000;10;1.7915877587758775;591.638781785965
Beaumont 2007 Basic;1;1.8;256;0.4;10000;10;1.7977821782178216;525.1676647663116
Beaumont 2007 Basic;1;1.81;256;0.4;10000;10;1.8138676867686767;478.01226568222046
Beaumont 2007 Basic;1;1.82;256;0.4;10000;10;1.8269558955895588;634.228488445282
Beaumont 2007 Basic;1;1.83;256;0.4;10000;10;1.8365472547254726;435.5897364616394
Beaumont 2007 Basic;1;1.84;256;0.4;10000;10;1.8413429342934293;478.6387550830841
Beaumont 2007 Basic;1;1.85;256;0.4;10000;10;1.8558298829882989;645.226523399353
Beaumont 2007 Basic;1;1.8599999999999999;256;0.4;10000;10;1.865121512151215;541.0077488422394
Beaumont 2007 Basic;1;1.87;256;0.4;10000;10;1.8696174617461745;659.9116280078888
Beaumont 2007 Basic;1;1.88;256;0.4;10000;10;1.8856030603060305;606.0056626796722
Beaumont 2007 Basic;1;1.8900000000000001;256;0.4;10000;10;1.8936957695769576;846.4308660030365
Beaumont 2007 Basic;1;1.9;256;0.4;10000;10;1.905185418541854;600.0697500705719
Beaumont 2007 Basic;1;1.9100000000000001;256;0.4;10000;10;1.915176417641764;723.6854300498962
Beaumont 2007 Basic;1;1.92;256;0.4;10000;10;1.9217704770477047;734.8310544490814
Beaumont 2007 Basic;1;1.9300000000000002;256;0.4;10000;10;1.9373564356435642;504.61876010894775
Beaumont 2007 Basic;1;1.94;256;0.4;10000;10;1.9424518451845185;592.9181056022644
Beaumont 2007 Basic;1;1.9500000000000002;256;0.4;10000;10;1.9545409540954095;868.891227722168
Beaumont 2007 Basic;1;1.96;256;0.4;10000;10;1.9647317731773177;619.6427900791168
Beaumont 2007 Basic;1;1.97;256;0.4;10000;10;1.971925292529253;426.12401390075684
Beaumont 2007 Basic;1;1.98;256;0.4;10000;10;1.9837146714671468;835.8200850486755
Beaumont 2007 Basic;1;1.99;256;0.4;10000;10;1.9959036903690368;649.0703048706055
Beaumont 2007 Basic;1;2.0;256;0.4;10000;10;2.0;596.4979786872864
Beaumont 2007 Basic;2;1.01;256;0.4;10000;10;1.0104914491449144;209.02747750282288
Beaumont 2007 Basic;2;1.02;256;0.4;10000;10;1.0187839783978396;218.56082344055176
Beaumont 2007 Basic;2;1.03;256;0.4;10000;10;1.0277758775877586;195.22045183181763
Beaumont 2007 Basic;2;1.04;256;0.4;10000;10;1.0392655265526551;269.0342035293579
Beaumont 2007 Basic;2;1.05;256;0.4;10000;10;1.0493564356435643;216.82606172561646
Beaumont 2007 Basic;2;1.06;256;0.4;10000;10;1.0595472547254725;240.81570196151733
Beaumont 2007 Basic;2;1.07;256;0.4;10000;10;1.0699378937893789;195.76513290405273
Beaumont 2007 Basic;2;1.08;256;0.4;10000;10;1.0805283528352834;219.20786571502686
Beaumont 2007 Basic;2;1.09;256;0.4;10000;10;1.0894203420342032;240.45041346549988
Beaumont 2007 Basic;2;1.1;256;0.4;10000;10;1.1005103510351033;248.54358530044556
Beaumont 2007 Basic;2;1.11;256;0.4;10000;10;1.1103015301530152;198.1491334438324
Beaumont 2007 Basic;2;1.12;256;0.4;10000;10;1.1208919891989197;229.83965158462524
Beaumont 2007 Basic;2;1.13;256;0.4;10000;10;1.131182718271827;258.66509771347046
Beaumont 2007 Basic;2;1.1400000000000001;256;0.4;10000;10;1.1415733573357334;214.00456428527832
Beaumont 2007 Basic;2;1.15;256;0.4;10000;10;1.1522637263726372;197.4402561187744
Beaumont 2007 Basic;2;1.16;256;0.4;10000;10;1.1613555355535552;202.76823377609253
Beaumont 2007 Basic;2;1.17;256;0.4;10000;10;1.1728451845184518;212.79841828346252
Beaumont 2007 Basic;2;1.18;256;0.4;10000;10;1.1835355535553553;214.38432502746582
Beaumont 2007 Basic;2;1.19;256;0.4;10000;10;1.1930270027002698;221.37441968917847
Beaumont 2007 Basic;2;1.2;256;0.4;10000;10;1.2043168316831683;259.1291551589966
Beaumont 2007 Basic;2;1.21;256;0.4;10000;10;1.2132088208820881;236.77591943740845
Beaumont 2007 Basic;2;1.22;256;0.4;10000;10;1.22519801980198;242.6915626525879
Beaumont 2007 Basic;2;1.23;256;0.4;10000;10;1.2337902790279027;249.21300864219666
Beaumont 2007 Basic;2;1.24;256;0.4;10000;10;1.2447803780378037;242.3072259426117
Beaumont 2007 Basic;2;1.25;256;0.4;10000;10;1.2538721872187217;269.0113573074341
Beaumont 2007 Basic;2;1.26;256;0.4;10000;10;1.264262826282628;253.83766055107117
Beaumont 2007 Basic;2;1.27;256;0.4;10000;10;1.273054905490549;242.85267090797424
Beaumont 2007 Basic;2;1.28;256;0.4;10000;10;1.2826462646264625;267.5459108352661
Beaumont 2007 Basic;2;1.29;256;0.4;10000;10;1.2925373537353735;318.755731344223
Beaumont 2007 Basic;2;1.3;256;0.4;10000;10;1.301129612961296;302.67626547813416
Beaumont 2007 Basic;2;1.31;256;0.4;10000;10;1.3133186318631862;364.32480096817017
Beaumont 2007 Basic;2;1.32;256;0.4;10000;10;1.322010801080108;462.97122955322266
Beaumont 2007 Basic;2;1.33;256;0.4;10000;10;1.3303033303330332;246.02780199050903
Beaumont 2007 Basic;2;1.34;256;0.4;10000;10;1.342192619261926;298.7673327922821
Beaumont 2007 Basic;2;1.35;256;0.4;10000;10;1.3522835283528352;274.2056233882904
Beaumont 2007 Basic;2;1.36;256;0.4;10000;10;1.3622745274527452;330.5479187965393
Beaumont 2007 Basic;2;1.37;256;0.4;10000;10;1.3732646264626462;352.18390250205994
Beaumont 2007 Basic;2;1.38;256;0.4;10000;10;1.3814572457245724;290.6593964099884
Beaumont 2007 Basic;2;1.3900000000000001;256;0.4;10000;10;1.392946894689469;314.070707321167
Beaumont 2007 Basic;2;1.4;256;0.4;10000;10;1.4007398739873986;364.5739986896515
Beaumont 2007 Basic;3;1.01;256;0.4;10000;10;1.0075940594059405;193.9208836555481
Beaumont 2007 Basic;3;1.12;256;0.4;10000;10;1.1195931593159314;182.82868838310242
Beaumont 2007 Basic;3;1.23;256;0.4;10000;10;1.2291944194419442;263.39668703079224
Beaumont 2007 Basic;3;1.34;256;0.4;10000;10;1.3372970297029703;326.3432548046112
Beaumont 2007 Basic;3;1.45;256;0.4;10000;10;1.4465985598559854;399.9356641769409
Beaumont 2007 Basic;3;1.56;256;0.4;10000;10;1.557198919891989;542.0784800052643
Beaumont 2007 Basic;3;1.67;256;0.4;10000;10;1.6688982898289828;527.0879693031311
Beaumont 2007 Basic;3;1.78;256;0.4;10000;10;1.778999099909991;538.282407283783
Beaumont 2007 Basic;3;1.8900000000000001;256;0.4;10000;10;1.8924968496849686;830.427826166153
Beaumont 2007 Basic;3;2.0;256;0.4;10000;10;2.0;656.0078570842743
Beaumont 2007 Basic;4;1.01;256;0.4;10000;10;1.0101917191719172;191.098783493042
Beaumont 2007 Basic;4;1.12;256;0.4;10000;10;1.1195931593159314;289.9977149963379
Beaumont 2007 Basic;4;1.23;256;0.4;10000;10;1.2296939693969395;246.09862160682678
Beaumont 2007 Basic;4;1.34;256;0.4;10000;10;1.3387956795679568;334.11347007751465
Beaumont 2007 Basic;4;1.45;256;0.4;10000;10;1.4473978397839784;516.4267570972443
Beaumont 2007 Basic;4;1.56;256;0.4;10000;10;1.558297929792979;448.8068730831146
Beaumont 2007 Basic;4;1.67;256;0.4;10000;10;1.6639027902790278;565.3101515769958
Beaumont 2007 Basic;4;1.78;256;0.4;10000;10;1.7714059405940592;621.7678661346436
Beaumont 2007 Basic;4;1.8900000000000001;256;0.4;10000;10;1.876211521152115;911.9100863933563
Beaumont 2007 Basic;4;2.0;256;0.4;10000;10;1.9848136813681367;616.2371740341187
Beaumont 2007 Basic;5;1.01;256;0.4;10000;10;1.0074941494149414;188.23552703857422
Beaumont 2007 Basic;5;1.12;256;0.4;10000;10;1.1196930693069307;190.7760865688324
Beaumont 2007 Basic;5;1.23;256;0.4;10000;10;1.2274959495949593;258.12867879867554
Beaumont 2007 Basic;6;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;6;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;7;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;8;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;9;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;10;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;11;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;12;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;13;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;14;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;15;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.01;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.12;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.23;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.34;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.45;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.56;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.67;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.78;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;1.89;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
Beaumont 2007 Basic;16;2.0;256;0.4;10000;10;module 'scipy.stats' has no attribute 'wasserstein_distance'
